,country,date,stringency
2394,GBR,2020-03-29,79.63
2395,GRC,2020-03-29,84.26
2396,HUN,2020-03-29,76.85
2397,HRV,2020-03-29,96.3
2398,IRL,2020-03-29,85.19
2399,ITA,2020-03-29,91.67
2400,LUX,2020-03-29,79.63
2401,LVA,2020-03-29,65.74
2402,LTU,2020-03-29,81.48
2403,SVK,2020-03-30,75.0
2404,SVN,2020-03-30,89.81
2405,SWE,2020-03-30,35.19
2406,PRT,2020-03-30,82.41
2407,ROU,2020-03-30,81.48
2408,POL,2020-03-30,57.41
2409,NLD,2020-03-30,74.07
2410,EST,2020-03-30,77.78
2411,ESP,2020-03-30,85.19
2412,DNK,2020-03-30,72.22
2413,DEU,2020-03-30,76.85
2414,CZE,2020-03-30,82.41
2415,CYP,2020-03-30,92.59
2416,BGR,2020-03-30,73.15
2417,BEL,2020-03-30,81.48
2418,AUT,2020-03-30,85.19
2419,LTU,2020-03-30,81.48
2420,LVA,2020-03-30,65.74
2421,LUX,2020-03-30,79.63
2422,ITA,2020-03-30,91.67
2423,IRL,2020-03-30,85.19
2424,HRV,2020-03-30,96.3
2425,HUN,2020-03-30,76.85
2426,GRC,2020-03-30,84.26
2427,GBR,2020-03-30,79.63
2428,FRA,2020-03-30,87.96
2429,FIN,2020-03-30,60.19
2430,NLD,2020-03-31,79.63
2431,POL,2020-03-31,81.48
2432,ROU,2020-03-31,87.04
2433,PRT,2020-03-31,82.41
2434,SWE,2020-03-31,35.19
2435,SVN,2020-03-31,89.81
2436,SVK,2020-03-31,75.0
2437,AUT,2020-03-31,85.19
2438,BEL,2020-03-31,81.48
2439,BGR,2020-03-31,73.15
2440,CYP,2020-03-31,92.59
2441,CZE,2020-03-31,82.41
2442,DEU,2020-03-31,76.85
2443,DNK,2020-03-31,72.22
2444,ESP,2020-03-31,85.19
2445,EST,2020-03-31,77.78
2446,FIN,2020-03-31,60.19
2447,FRA,2020-03-31,87.96
2448,GBR,2020-03-31,79.63
2449,GRC,2020-03-31,84.26
2450,HUN,2020-03-31,76.85
2451,HRV,2020-03-31,96.3
2452,IRL,2020-03-31,85.19
2453,ITA,2020-03-31,91.67
2454,LUX,2020-03-31,79.63
2455,LVA,2020-03-31,65.74
2456,LTU,2020-03-31,81.48
2457,SVK,2020-04-01,75.0
2458,SVN,2020-04-01,89.81
2459,SWE,2020-04-01,40.74
2460,PRT,2020-04-01,82.41
2461,ROU,2020-04-01,87.04
2462,POL,2020-04-01,81.48
2463,NLD,2020-04-01,79.63
2464,EST,2020-04-01,77.78
2465,ESP,2020-04-01,85.19
2466,DNK,2020-04-01,72.22
2467,DEU,2020-04-01,76.85
2468,CZE,2020-04-01,82.41
2469,CYP,2020-04-01,92.59
2470,BGR,2020-04-01,71.3
2471,BEL,2020-04-01,81.48
2472,AUT,2020-04-01,85.19
2473,LTU,2020-04-01,81.48
2474,LVA,2020-04-01,65.74
2475,LUX,2020-04-01,79.63
2476,ITA,2020-04-01,91.67
2477,IRL,2020-04-01,85.19
2478,HRV,2020-04-01,96.3
2479,HUN,2020-04-01,76.85
2480,GRC,2020-04-01,84.26
2481,GBR,2020-04-01,79.63
2482,FRA,2020-04-01,87.96
2483,FIN,2020-04-01,60.19
2484,NLD,2020-04-02,79.63
2485,POL,2020-04-02,81.48
2486,ROU,2020-04-02,87.04
2487,PRT,2020-04-02,82.41
2488,SWE,2020-04-02,40.74
2489,SVN,2020-04-02,89.81
2490,SVK,2020-04-02,75.0
2491,AUT,2020-04-02,85.19
2492,BEL,2020-04-02,81.48
2493,BGR,2020-04-02,71.3
2494,CYP,2020-04-02,92.59
2495,CZE,2020-04-02,74.07
2496,DEU,2020-04-02,76.85
2497,DNK,2020-04-02,72.22
2498,ESP,2020-04-02,85.19
2499,EST,2020-04-02,77.78
2500,FIN,2020-04-02,60.19
2501,FRA,2020-04-02,87.96
2502,GBR,2020-04-02,79.63
2503,GRC,2020-04-02,84.26
2504,HUN,2020-04-02,76.85
2505,HRV,2020-04-02,96.3
2506,IRL,2020-04-02,85.19
2507,ITA,2020-04-02,91.67
2508,LUX,2020-04-02,79.63
2509,LVA,2020-04-02,65.74
2510,LTU,2020-04-02,81.48
2511,SVK,2020-04-03,75.0
2512,SVN,2020-04-03,89.81
2513,SWE,2020-04-03,40.74
2514,PRT,2020-04-03,82.41
2515,ROU,2020-04-03,87.04
2516,POL,2020-04-03,81.48
2517,NLD,2020-04-03,79.63
2518,EST,2020-04-03,77.78
2519,ESP,2020-04-03,85.19
2520,DNK,2020-04-03,72.22
2521,DEU,2020-04-03,76.85
2522,CZE,2020-04-03,74.07
2523,CYP,2020-04-03,92.59
2524,BGR,2020-04-03,71.3
2525,BEL,2020-04-03,81.48
2526,AUT,2020-04-03,85.19
2527,LTU,2020-04-03,81.48
2528,LVA,2020-04-03,65.74
2529,LUX,2020-04-03,79.63
2530,ITA,2020-04-03,91.67
2531,IRL,2020-04-03,85.19
2532,HRV,2020-04-03,96.3
2533,HUN,2020-04-03,76.85
2534,GRC,2020-04-03,84.26
2535,GBR,2020-04-03,79.63
2536,FRA,2020-04-03,87.96
2537,FIN,2020-04-03,60.19
2538,NLD,2020-04-04,79.63
2539,POL,2020-04-04,81.48
2540,ROU,2020-04-04,87.04
2541,PRT,2020-04-04,82.41
2542,SWE,2020-04-04,46.3
2543,SVN,2020-04-04,89.81
2544,SVK,2020-04-04,75.0
2545,AUT,2020-04-04,85.19
2546,BEL,2020-04-04,81.48
2547,BGR,2020-04-04,71.3
2548,CYP,2020-04-04,92.59
2549,CZE,2020-04-04,74.07
2550,DEU,2020-04-04,76.85
2551,DNK,2020-04-04,72.22
2552,ESP,2020-04-04,85.19
2553,EST,2020-04-04,77.78
2554,FIN,2020-04-04,60.19
2555,FRA,2020-04-04,87.96
2556,GBR,2020-04-04,79.63
2557,GRC,2020-04-04,84.26
2558,HUN,2020-04-04,76.85
2559,HRV,2020-04-04,96.3
2560,IRL,2020-04-04,85.19
2561,ITA,2020-04-04,91.67
2562,LUX,2020-04-04,79.63
2563,LVA,2020-04-04,65.74
2564,LTU,2020-04-04,81.48
2565,SVK,2020-04-05,75.0
2566,SVN,2020-04-05,89.81
2567,SWE,2020-04-05,46.3
2568,PRT,2020-04-05,82.41
2569,ROU,2020-04-05,87.04
2570,POL,2020-04-05,81.48
2571,NLD,2020-04-05,79.63
2572,EST,2020-04-05,77.78
2573,ESP,2020-04-05,85.19
2574,DNK,2020-04-05,72.22
2575,DEU,2020-04-05,76.85
2576,CZE,2020-04-05,74.07
2577,CYP,2020-04-05,92.59
2578,BGR,2020-04-05,71.3
2579,BEL,2020-04-05,81.48
2580,AUT,2020-04-05,85.19
2581,LTU,2020-04-05,81.48
2582,LVA,2020-04-05,65.74
2583,LUX,2020-04-05,79.63
2584,ITA,2020-04-05,91.67
2585,IRL,2020-04-05,85.19
2586,HRV,2020-04-05,96.3
2587,HUN,2020-04-05,76.85
2588,GRC,2020-04-05,84.26
2589,GBR,2020-04-05,79.63
2590,FRA,2020-04-05,87.96
2591,FIN,2020-04-05,60.19
2592,NLD,2020-04-06,79.63
2593,POL,2020-04-06,81.48
2594,ROU,2020-04-06,87.04
2595,PRT,2020-04-06,82.41
2596,SWE,2020-04-06,46.3
2597,SVN,2020-04-06,89.81
2598,SVK,2020-04-06,75.0
2599,AUT,2020-04-06,85.19
2600,BEL,2020-04-06,81.48
2601,BGR,2020-04-06,71.3
2602,CYP,2020-04-06,92.59
2603,CZE,2020-04-06,74.07
2604,DEU,2020-04-06,76.85
2605,DNK,2020-04-06,72.22
2606,ESP,2020-04-06,85.19
2607,EST,2020-04-06,77.78
2608,FIN,2020-04-06,60.19
2609,FRA,2020-04-06,87.96
2610,GBR,2020-04-06,79.63
2611,GRC,2020-04-06,84.26
2612,HUN,2020-04-06,76.85
2613,HRV,2020-04-06,96.3
2614,IRL,2020-04-06,90.74
2615,ITA,2020-04-06,91.67
2616,LUX,2020-04-06,79.63
2617,LVA,2020-04-06,65.74
2618,LTU,2020-04-06,81.48
2619,SVK,2020-04-07,75.0
2620,SVN,2020-04-07,89.81
2621,SWE,2020-04-07,46.3
2622,PRT,2020-04-07,82.41
2623,ROU,2020-04-07,87.04
2624,POL,2020-04-07,81.48
2625,NLD,2020-04-07,79.63
2626,EST,2020-04-07,77.78
2627,ESP,2020-04-07,85.19
2628,DNK,2020-04-07,72.22
2629,DEU,2020-04-07,76.85
2630,CZE,2020-04-07,74.07
2631,CYP,2020-04-07,92.59
2632,BGR,2020-04-07,71.3
2633,BEL,2020-04-07,81.48
2634,AUT,2020-04-07,85.19
2635,LTU,2020-04-07,81.48
2636,LVA,2020-04-07,65.74
2637,LUX,2020-04-07,79.63
2638,ITA,2020-04-07,91.67
2639,IRL,2020-04-07,90.74
2640,HRV,2020-04-07,96.3
2641,HUN,2020-04-07,76.85
2642,GRC,2020-04-07,84.26
2643,GBR,2020-04-07,79.63
2644,FRA,2020-04-07,87.96
2645,FIN,2020-04-07,60.19
2646,NLD,2020-04-08,79.63
2647,POL,2020-04-08,81.48
2648,ROU,2020-04-08,87.04
2649,PRT,2020-04-08,82.41
2650,SWE,2020-04-08,46.3
2651,SVN,2020-04-08,89.81
2652,SVK,2020-04-08,87.04
2653,AUT,2020-04-08,85.19
2654,BEL,2020-04-08,81.48
2655,BGR,2020-04-08,71.3
2656,CYP,2020-04-08,92.59
2657,CZE,2020-04-08,74.07
2658,DEU,2020-04-08,76.85
2659,DNK,2020-04-08,72.22
2660,ESP,2020-04-08,85.19
2661,EST,2020-04-08,77.78
2662,FIN,2020-04-08,60.19
2663,FRA,2020-04-08,87.96
2664,GBR,2020-04-08,79.63
2665,GRC,2020-04-08,84.26
2666,HUN,2020-04-08,76.85
2667,HRV,2020-04-08,96.3
2668,IRL,2020-04-08,90.74
2669,ITA,2020-04-08,91.67
2670,LUX,2020-04-08,79.63
2671,LVA,2020-04-08,65.74
2672,LTU,2020-04-08,81.48
2673,SVK,2020-04-09,87.04
2674,SVN,2020-04-09,89.81
2675,SWE,2020-04-09,46.3
2676,PRT,2020-04-09,87.96
2677,ROU,2020-04-09,87.04
2678,POL,2020-04-09,83.33
2679,NLD,2020-04-09,79.63
2680,EST,2020-04-09,77.78
2681,ESP,2020-04-09,85.19
2682,DNK,2020-04-09,72.22
2683,DEU,2020-04-09,76.85
2684,CZE,2020-04-09,74.07
2685,CYP,2020-04-09,92.59
2686,BGR,2020-04-09,71.3
2687,BEL,2020-04-09,81.48
2688,AUT,2020-04-09,85.19
2689,LTU,2020-04-09,81.48
2690,LVA,2020-04-09,65.74
2691,LUX,2020-04-09,79.63
2692,ITA,2020-04-09,91.67
2693,IRL,2020-04-09,90.74
2694,HRV,2020-04-09,96.3
2695,HUN,2020-04-09,76.85
2696,GRC,2020-04-09,84.26
2697,GBR,2020-04-09,79.63
2698,FRA,2020-04-09,87.96
2699,FIN,2020-04-09,60.19
2700,NLD,2020-04-10,79.63
2701,POL,2020-04-10,83.33
2702,ROU,2020-04-10,87.04
2703,PRT,2020-04-10,87.96
2704,SWE,2020-04-10,46.3
2705,SVN,2020-04-10,89.81
2706,SVK,2020-04-10,87.04
2707,AUT,2020-04-10,85.19
2708,BEL,2020-04-10,81.48
2709,BGR,2020-04-10,71.3
2710,CYP,2020-04-10,92.59
2711,CZE,2020-04-10,74.07
2712,DEU,2020-04-10,76.85
2713,DNK,2020-04-10,72.22
2714,ESP,2020-04-10,85.19
2715,EST,2020-04-10,77.78
2716,FIN,2020-04-10,60.19
2717,FRA,2020-04-10,87.96
2718,GBR,2020-04-10,79.63
2719,GRC,2020-04-10,84.26
2720,HUN,2020-04-10,76.85
2721,HRV,2020-04-10,96.3
2722,IRL,2020-04-10,90.74
2723,ITA,2020-04-10,87.96
2724,LUX,2020-04-10,79.63
2725,LVA,2020-04-10,65.74
2726,LTU,2020-04-10,87.04
2727,SVK,2020-04-11,87.04
2728,SVN,2020-04-11,89.81
2729,SWE,2020-04-11,46.3
2730,PRT,2020-04-11,87.96
2731,ROU,2020-04-11,87.04
2732,POL,2020-04-11,83.33
2733,NLD,2020-04-11,79.63
2734,EST,2020-04-11,77.78
2735,ESP,2020-04-11,85.19
2736,DNK,2020-04-11,72.22
2737,DEU,2020-04-11,76.85
2738,CZE,2020-04-11,74.07
2739,CYP,2020-04-11,92.59
2740,BGR,2020-04-11,71.3
2741,BEL,2020-04-11,81.48
2742,AUT,2020-04-11,85.19
2743,LTU,2020-04-11,87.04
2744,LVA,2020-04-11,65.74
2745,LUX,2020-04-11,79.63
2746,ITA,2020-04-11,87.96
2747,IRL,2020-04-11,90.74
2748,HRV,2020-04-11,96.3
2749,HUN,2020-04-11,76.85
2750,GRC,2020-04-11,84.26
2751,GBR,2020-04-11,79.63
2752,FRA,2020-04-11,87.96
2753,FIN,2020-04-11,60.19
2754,NLD,2020-04-12,79.63
2755,POL,2020-04-12,83.33
2756,ROU,2020-04-12,87.04
2757,PRT,2020-04-12,87.96
2758,SWE,2020-04-12,46.3
2759,SVN,2020-04-12,89.81
2760,SVK,2020-04-12,87.04
2761,AUT,2020-04-12,85.19
2762,BEL,2020-04-12,81.48
2763,BGR,2020-04-12,71.3
2764,CYP,2020-04-12,92.59
2765,CZE,2020-04-12,74.07
2766,DEU,2020-04-12,76.85
2767,DNK,2020-04-12,72.22
2768,ESP,2020-04-12,85.19
2769,EST,2020-04-12,77.78
2770,FIN,2020-04-12,60.19
2771,FRA,2020-04-12,87.96
2772,GBR,2020-04-12,79.63
2773,GRC,2020-04-12,84.26
2774,HUN,2020-04-12,76.85
2775,HRV,2020-04-12,96.3
2776,IRL,2020-04-12,90.74
2777,ITA,2020-04-12,93.52
2778,LUX,2020-04-12,79.63
2779,LVA,2020-04-12,65.74
2780,LTU,2020-04-12,87.04
2781,SVK,2020-04-13,87.04
2782,SVN,2020-04-13,89.81
2783,SWE,2020-04-13,46.3
2784,PRT,2020-04-13,87.96
2785,ROU,2020-04-13,87.04
2786,POL,2020-04-13,83.33
2787,NLD,2020-04-13,79.63
2788,EST,2020-04-13,77.78
2789,ESP,2020-04-13,85.19
2790,DNK,2020-04-13,72.22
2791,DEU,2020-04-13,76.85
2792,CZE,2020-04-13,74.07
2793,CYP,2020-04-13,92.59
2794,BGR,2020-04-13,71.3
2795,BEL,2020-04-13,81.48
2796,AUT,2020-04-13,85.19
2797,LTU,2020-04-13,87.04
2798,LVA,2020-04-13,65.74
2799,LUX,2020-04-13,79.63
2800,ITA,2020-04-13,93.52
2801,IRL,2020-04-13,90.74
2802,HRV,2020-04-13,96.3
2803,HUN,2020-04-13,76.85
2804,GRC,2020-04-13,84.26
2805,GBR,2020-04-13,79.63
2806,FRA,2020-04-13,87.96
2807,FIN,2020-04-13,60.19
2808,NLD,2020-04-14,79.63
2809,POL,2020-04-14,83.33
2810,ROU,2020-04-14,87.04
2811,PRT,2020-04-14,82.41
2812,SWE,2020-04-14,46.3
2813,SVN,2020-04-14,89.81
2814,SVK,2020-04-14,75.0
2815,AUT,2020-04-14,81.48
2816,BEL,2020-04-14,81.48
2817,BGR,2020-04-14,71.3
2818,CYP,2020-04-14,92.59
2819,CZE,2020-04-14,71.3
2820,DEU,2020-04-14,76.85
2821,DNK,2020-04-14,72.22
2822,ESP,2020-04-14,85.19
2823,EST,2020-04-14,77.78
2824,FIN,2020-04-14,60.19
2825,FRA,2020-04-14,87.96
2826,GBR,2020-04-14,79.63
2827,GRC,2020-04-14,84.26
2828,HUN,2020-04-14,76.85
2829,HRV,2020-04-14,96.3
2830,IRL,2020-04-14,90.74
2831,ITA,2020-04-14,93.52
2832,LUX,2020-04-14,79.63
2833,LVA,2020-04-14,65.74
2834,LTU,2020-04-14,81.48
2835,SVK,2020-04-15,75.0
2836,SVN,2020-04-15,89.81
2837,SWE,2020-04-15,46.3
2838,PRT,2020-04-15,82.41
2839,ROU,2020-04-15,87.04
2840,POL,2020-04-15,83.33
2841,NLD,2020-04-15,79.63
2842,EST,2020-04-15,77.78
2843,ESP,2020-04-15,85.19
2844,DNK,2020-04-15,68.52
2845,DEU,2020-04-15,76.85
2846,CZE,2020-04-15,71.3
2847,CYP,2020-04-15,92.59
2848,BGR,2020-04-15,73.15
2849,BEL,2020-04-15,81.48
2850,AUT,2020-04-15,81.48
2851,LTU,2020-04-15,81.48
2852,LVA,2020-04-15,65.74
2853,LUX,2020-04-15,79.63
2854,ITA,2020-04-15,93.52
2855,IRL,2020-04-15,90.74
2856,HRV,2020-04-15,96.3
2857,HUN,2020-04-15,76.85
2858,GRC,2020-04-15,84.26
2859,GBR,2020-04-15,79.63
2860,FRA,2020-04-15,87.96
2861,FIN,2020-04-15,57.41
2862,NLD,2020-04-16,79.63
2863,POL,2020-04-16,83.33
2864,ROU,2020-04-16,87.04
2865,PRT,2020-04-16,82.41
2866,SWE,2020-04-16,46.3
2867,SVN,2020-04-16,89.81
2868,SVK,2020-04-16,75.0
2869,AUT,2020-04-16,81.48
2870,BEL,2020-04-16,81.48
2871,BGR,2020-04-16,73.15
2872,CYP,2020-04-16,94.44
2873,CZE,2020-04-16,71.3
2874,DEU,2020-04-16,76.85
2875,DNK,2020-04-16,68.52
2876,ESP,2020-04-16,85.19
2877,EST,2020-04-16,77.78
2878,FIN,2020-04-16,57.41
2879,FRA,2020-04-16,87.96
2880,GBR,2020-04-16,79.63
2881,GRC,2020-04-16,84.26
2882,HUN,2020-04-16,76.85
2883,HRV,2020-04-16,96.3
2884,IRL,2020-04-16,90.74
2885,ITA,2020-04-16,93.52
2886,LUX,2020-04-16,79.63
2887,LVA,2020-04-16,65.74
2888,LTU,2020-04-16,81.48
2889,SVK,2020-04-17,75.0
2890,SVN,2020-04-17,89.81
2891,SWE,2020-04-17,46.3
2892,PRT,2020-04-17,82.41
2893,ROU,2020-04-17,87.04
2894,POL,2020-04-17,83.33
2895,NLD,2020-04-17,79.63
2896,EST,2020-04-17,77.78
2897,ESP,2020-04-17,85.19
2898,DNK,2020-04-17,68.52
2899,DEU,2020-04-17,76.85
2900,CZE,2020-04-17,71.3
2901,CYP,2020-04-17,94.44
2902,BGR,2020-04-17,73.15
2903,BEL,2020-04-17,81.48
2904,AUT,2020-04-17,81.48
2905,LTU,2020-04-17,81.48
2906,LVA,2020-04-17,65.74
2907,LUX,2020-04-17,79.63
2908,ITA,2020-04-17,93.52
2909,IRL,2020-04-17,90.74
2910,HRV,2020-04-17,96.3
2911,HUN,2020-04-17,76.85
2912,GRC,2020-04-17,84.26
2913,GBR,2020-04-17,79.63
2914,FRA,2020-04-17,87.96
2915,FIN,2020-04-17,57.41
2916,NLD,2020-04-18,79.63
2917,POL,2020-04-18,83.33
2918,ROU,2020-04-18,87.04
2919,PRT,2020-04-18,82.41
2920,SWE,2020-04-18,46.3
2921,SVN,2020-04-18,89.81
2922,SVK,2020-04-18,75.0
2923,AUT,2020-04-18,81.48
2924,BEL,2020-04-18,81.48
2925,BGR,2020-04-18,73.15
2926,CYP,2020-04-18,94.44
2927,CZE,2020-04-18,71.3
2928,DEU,2020-04-18,76.85
2929,DNK,2020-04-18,68.52
2930,ESP,2020-04-18,85.19
2931,EST,2020-04-18,77.78
2932,FIN,2020-04-18,57.41
2933,FRA,2020-04-18,87.96
2934,GBR,2020-04-18,79.63
2935,GRC,2020-04-18,84.26
2936,HUN,2020-04-18,76.85
2937,HRV,2020-04-18,96.3
2938,IRL,2020-04-18,90.74
2939,ITA,2020-04-18,93.52
2940,LUX,2020-04-18,79.63
2941,LVA,2020-04-18,65.74
2942,LTU,2020-04-18,81.48
2943,SVK,2020-04-19,75.0
2944,SVN,2020-04-19,89.81
2945,SWE,2020-04-19,46.3
2946,PRT,2020-04-19,82.41
2947,ROU,2020-04-19,87.04
2948,POL,2020-04-19,83.33
2949,NLD,2020-04-19,79.63
2950,EST,2020-04-19,77.78
2951,ESP,2020-04-19,85.19
2952,DNK,2020-04-19,68.52
2953,DEU,2020-04-19,76.85
2954,CZE,2020-04-19,71.3
2955,CYP,2020-04-19,94.44
2956,BGR,2020-04-19,73.15
2957,BEL,2020-04-19,81.48
2958,AUT,2020-04-19,81.48
2959,LTU,2020-04-19,81.48
2960,LVA,2020-04-19,65.74
2961,LUX,2020-04-19,79.63
2962,ITA,2020-04-19,93.52
2963,IRL,2020-04-19,90.74
2964,HRV,2020-04-19,96.3
2965,HUN,2020-04-19,76.85
2966,GRC,2020-04-19,84.26
2967,GBR,2020-04-19,79.63
2968,FRA,2020-04-19,87.96
2969,FIN,2020-04-19,57.41
2970,NLD,2020-04-20,79.63
2971,POL,2020-04-20,83.33
2972,ROU,2020-04-20,87.04
2973,PRT,2020-04-20,82.41
2974,SWE,2020-04-20,46.3
2975,SVN,2020-04-20,86.11
2976,SVK,2020-04-20,75.0
2977,AUT,2020-04-20,81.48
2978,BEL,2020-04-20,81.48
2979,BGR,2020-04-20,73.15
2980,CYP,2020-04-20,94.44
2981,CZE,2020-04-20,63.89
2982,DEU,2020-04-20,76.85
2983,DNK,2020-04-20,68.52
2984,ESP,2020-04-20,85.19
2985,EST,2020-04-20,77.78
2986,FIN,2020-04-20,57.41
2987,FRA,2020-04-20,87.96
2988,GBR,2020-04-20,79.63
2989,GRC,2020-04-20,84.26
2990,HUN,2020-04-20,76.85
2991,HRV,2020-04-20,96.3
2992,IRL,2020-04-20,90.74
2993,ITA,2020-04-20,93.52
2994,LUX,2020-04-20,70.37
2995,LVA,2020-04-20,65.74
2996,LTU,2020-04-20,81.48
2997,SVK,2020-04-21,75.0
2998,SVN,2020-04-21,86.11
2999,SWE,2020-04-21,46.3
3000,PRT,2020-04-21,82.41
3001,ROU,2020-04-21,87.04
3002,POL,2020-04-21,83.33
3003,NLD,2020-04-21,79.63
3004,EST,2020-04-21,77.78
3005,ESP,2020-04-21,85.19
3006,DNK,2020-04-21,68.52
3007,DEU,2020-04-21,76.85
3008,CZE,2020-04-21,60.19
3009,CYP,2020-04-21,94.44
3010,BGR,2020-04-21,73.15
3011,BEL,2020-04-21,81.48
3012,AUT,2020-04-21,81.48
3013,LTU,2020-04-21,81.48
3014,LVA,2020-04-21,65.74
3015,LUX,2020-04-21,70.37
3016,ITA,2020-04-21,93.52
3017,IRL,2020-04-21,90.74
3018,HRV,2020-04-21,96.3
3019,HUN,2020-04-21,76.85
3020,GRC,2020-04-21,84.26
3021,GBR,2020-04-21,79.63
3022,FRA,2020-04-21,87.96
3023,FIN,2020-04-21,57.41
3024,NLD,2020-04-22,79.63
3025,POL,2020-04-22,83.33
3026,ROU,2020-04-22,87.04
3027,PRT,2020-04-22,82.41
3028,SWE,2020-04-22,46.3
3029,SVN,2020-04-22,86.11
3030,SVK,2020-04-22,73.15
3031,AUT,2020-04-22,81.48
3032,BEL,2020-04-22,81.48
3033,BGR,2020-04-22,73.15
3034,CYP,2020-04-22,94.44
3035,CZE,2020-04-22,60.19
3036,DEU,2020-04-22,76.85
3037,DNK,2020-04-22,68.52
3038,ESP,2020-04-22,85.19
3039,EST,2020-04-22,77.78
3040,FIN,2020-04-22,57.41
3041,FRA,2020-04-22,87.96
3042,GBR,2020-04-22,79.63
3043,GRC,2020-04-22,84.26
3044,HUN,2020-04-22,76.85
3045,HRV,2020-04-22,96.3
3046,IRL,2020-04-22,90.74
3047,ITA,2020-04-22,93.52
3048,LUX,2020-04-22,70.37
3049,LVA,2020-04-22,65.74
3050,LTU,2020-04-22,81.48
3051,SVK,2020-04-23,73.15
3052,SVN,2020-04-23,86.11
3053,SWE,2020-04-23,46.3
3054,PRT,2020-04-23,82.41
3055,ROU,2020-04-23,87.04
3056,POL,2020-04-23,83.33
3057,NLD,2020-04-23,79.63
3058,EST,2020-04-23,77.78
3059,ESP,2020-04-23,85.19
3060,DNK,2020-04-23,68.52
3061,DEU,2020-04-23,76.85
3062,CZE,2020-04-23,60.19
3063,CYP,2020-04-23,94.44
3064,BGR,2020-04-23,73.15
3065,BEL,2020-04-23,81.48
3066,AUT,2020-04-23,78.7
3067,LTU,2020-04-23,81.48
3068,LVA,2020-04-23,65.74
3069,LUX,2020-04-23,70.37
3070,ITA,2020-04-23,93.52
3071,IRL,2020-04-23,90.74
3072,HRV,2020-04-23,96.3
3073,HUN,2020-04-23,76.85
3074,GRC,2020-04-23,84.26
3075,GBR,2020-04-23,79.63
3076,FRA,2020-04-23,87.96
3077,FIN,2020-04-23,57.41
3078,NLD,2020-04-24,79.63
3079,POL,2020-04-24,83.33
3080,ROU,2020-04-24,87.04
3081,PRT,2020-04-24,82.41
3082,SWE,2020-04-24,46.3
3083,SVN,2020-04-24,86.11
3084,SVK,2020-04-24,73.15
3085,AUT,2020-04-24,78.7
3086,BEL,2020-04-24,81.48
3087,BGR,2020-04-24,73.15
3088,CYP,2020-04-24,94.44
3089,CZE,2020-04-24,60.19
3090,DEU,2020-04-24,76.85
3091,DNK,2020-04-24,68.52
3092,ESP,2020-04-24,85.19
3093,EST,2020-04-24,77.78
3094,FIN,2020-04-24,57.41
3095,FRA,2020-04-24,87.96
3096,GBR,2020-04-24,79.63
3097,GRC,2020-04-24,84.26
3098,HUN,2020-04-24,76.85
3099,HRV,2020-04-24,96.3
3100,IRL,2020-04-24,90.74
3101,ITA,2020-04-24,93.52
3102,LUX,2020-04-24,70.37
3103,LVA,2020-04-24,65.74
3104,LTU,2020-04-24,81.48
3105,SVK,2020-04-25,73.15
3106,SVN,2020-04-25,86.11
3107,SWE,2020-04-25,46.3
3108,PRT,2020-04-25,82.41
3109,ROU,2020-04-25,87.04
3110,POL,2020-04-25,83.33
3111,NLD,2020-04-25,79.63
3112,EST,2020-04-25,77.78
3113,ESP,2020-04-25,85.19
3114,DNK,2020-04-25,68.52
3115,DEU,2020-04-25,76.85
3116,CZE,2020-04-25,60.19
3117,CYP,2020-04-25,94.44
3118,BGR,2020-04-25,73.15
3119,BEL,2020-04-25,81.48
3120,AUT,2020-04-25,78.7
3121,LTU,2020-04-25,81.48
3122,LVA,2020-04-25,65.74
3123,LUX,2020-04-25,70.37
3124,ITA,2020-04-25,93.52
3125,IRL,2020-04-25,90.74
3126,HRV,2020-04-25,96.3
3127,HUN,2020-04-25,76.85
3128,GRC,2020-04-25,84.26
3129,GBR,2020-04-25,79.63
3130,FRA,2020-04-25,87.96
3131,FIN,2020-04-25,57.41
3132,NLD,2020-04-26,79.63
3133,POL,2020-04-26,83.33
3134,ROU,2020-04-26,87.04
3135,PRT,2020-04-26,82.41
3136,SWE,2020-04-26,46.3
3137,SVN,2020-04-26,86.11
3138,SVK,2020-04-26,73.15
3139,AUT,2020-04-26,78.7
3140,BEL,2020-04-26,81.48
3141,BGR,2020-04-26,73.15
3142,CYP,2020-04-26,94.44
3143,CZE,2020-04-26,60.19
3144,DEU,2020-04-26,76.85
3145,DNK,2020-04-26,68.52
3146,ESP,2020-04-26,85.19
3147,EST,2020-04-26,77.78
3148,FIN,2020-04-26,57.41
3149,FRA,2020-04-26,87.96
3150,GBR,2020-04-26,79.63
3151,GRC,2020-04-26,84.26
3152,HUN,2020-04-26,76.85
3153,HRV,2020-04-26,96.3
3154,IRL,2020-04-26,90.74
3155,ITA,2020-04-26,93.52
3156,LUX,2020-04-26,70.37
3157,LVA,2020-04-26,65.74
3158,LTU,2020-04-26,81.48
3159,SVK,2020-04-27,73.15
3160,SVN,2020-04-27,86.11
3161,SWE,2020-04-27,46.3
3162,PRT,2020-04-27,82.41
3163,ROU,2020-04-27,87.04
3164,POL,2020-04-27,83.33
3165,NLD,2020-04-27,79.63
3166,EST,2020-04-27,75.0
3167,ESP,2020-04-27,85.19
3168,DNK,2020-04-27,68.52
3169,DEU,2020-04-27,76.85
3170,CZE,2020-04-27,57.41
3171,CYP,2020-04-27,94.44
3172,BGR,2020-04-27,73.15
3173,BEL,2020-04-27,81.48
